item_id,sale_id
103,6245
83,6245
38,6246
54,6246
19,6246
18,6246
145,6247
175,6247
76,6248
36,6248
132,6249
106,6250
66,6251
71,6251
50,6251
121,6252
179,6253
153,6253
132,6253
140,6254
183,6254
135,6255
105,6255
11,6256
53,6257
51,6257
60,6257
199,6258
165,6258
33,6259
137,6260
147,6260
84,6261
180,6261
103,6262
65,6263
90,6263
81,6264
40,6264
12,6265
59,6265
45,6265
26,6266
30,6266
47,6266
27,6266
83,6266
27,6266
30,6266
31,6266
45,6266
57,6267
73,6267
27,6267
77,6267
131,6267
140,6268
171,6268
164,6269
155,6269
105,6270
82,6270
121,6270
148,6271
133,6271
144,6272
136,6272
110,6273
92,6274
92,6275
104,6275
175,6276
119,6277
123,6277
12,6278
27,6278
25,6278
23,6278
51,6278
190,6279
155,6279
131,6280
145,6280
164,6281
155,6281
144,6281
185,6281
184,6281
139,6281
161,6281
134,6281
66,6282
23,6283
9,6284
39,6285
18,6285
41,6285
87,6286
122,6286
40,6287
28,6287
1,6288
150,6288
160,6288
154,6288
166,6288
147,6288
154,6288
170,6288
10,6289
199,6290
176,6290
29,6291
160,6292
148,6292
87,6293
107,6293
69,6293
56,6293
105,6294
95,6294
64,6294
118,6294
144,6295
158,6295
169,6296
139,6296
4,6297
29,6297
46,6298
43,6298
77,6298
88,6298
131,6299
174,6300
13,6301
35,6301
87,6302
113,6303
53,6303
90,6303
73,6303
125,6303
183,6304
184,6305
172,6305
115,6306
64,6306
177,6307
66,6308
60,6309
96,6309
34,6310
34,6310
179,6311
143,6311
176,6311
39,6312
146,6313
33,6314
16,6315
49,6315
160,6316
145,6316
79,6316
52,6317
51,6317
31,6317
41,6317
52,6317
35,6317
72,6317
98,6318
64,6319
41,6319
141,6319
187,6320
192,6321
186,6321
190,6321
175,6321
178,6321
190,6321
104,6322
13,6323
15,6323
134,6324
133,6324
135,6324
131,6324
131,6324
135,6324
134,6324
134,6324
134,6325
144,6326
148,6327
142,6327
170,6328
172,6328
12,6329
104,6330
47,6331
9,6332
164,6333
133,6333
143,6333
59,6334
84,6334
192,6335
135,6335
157,6335
198,6335
188,6335
195,6335
131,6336
156,6336
15,6337
62,6337
46,6337
184,6338
146,6338
176,6339
175,6339
142,6340
119,6340
155,6341
80,6341
98,6341
92,6342
108,6342
92,6342
92,6343
97,6343
52,6344
142,6345
3,6346
9,6346
22,6346
44,6347
50,6347
172,6348
141,6348
135,6349
147,6349
80,6349
118,6349
151,6349
82,6349
106,6349
169,6350
119,6350
31,6351
39,6351
49,6351
164,6352
181,6352
121,6352
1,6353
160,6353
189,6353
174,6353
33,6354
103,6355
130,6355
68,6355
92,6355
56,6355
43,6355
112,6355
141,6355
59,6356
89,6356
172,6357
147,6357
112,6358
144,6359
97,6359
107,6360
75,6360
106,6360
11,6361
104,6362
57,6362
70,6363
126,6364
130,6365
29,6366
29,6366
163,6367
184,6368
119,6368
119,6368
137,6368
119,6368
160,6368
150,6369
140,6369
26,6370
19,6370
51,6371
14,6372
36,6372
27,6373
7,6373
90,6373
62,6373
28,6373
46,6373
22,6373
34,6373
32,6373
66,6374
62,6374
66,6374
71,6374
60,6374
165,6375
142,6375
191,6375
99,6376
115,6376
54,6377
78,6377
190,6378
26,6379
4,6380
169,6381
147,6381
87,6381
101,6381
119,6381
163,6381
39,6382
145,6383
181,6384
182,6384
91,6385
44,6385
27,6386
103,6387
111,6387
55,6387
26,6388
23,6388
108,6389
81,6389
145,6390
166,6390
144,6391
175,6391
101,6391
153,6391
75,6391
101,6391
79,6391
137,6391
175,6392
155,6392
103,6393
199,6394
179,6395
177,6396
144,6396
116,6396
53,6397
45,6397
68,6397
64,6397
44,6397
55,6397
46,6397
64,6397
127,6398
102,6398
176,6399
176,6399
171,6399
183,6399
164,6399
71,6400
82,6400
66,6400
80,6400
46,6400
51,6400
77,6400
60,6401
178,6402
175,6402
0,6403
43,6404
45,6404
70,6404
40,6405
29,6405
115,6406
99,6406
186,6407
179,6407
199,6408
162,6408
191,6408
128,6409
157,6409
122,6409
72,6409
181,6410
184,6410
5,6411
5,6411
6,6411
6,6411
12,6411
54,6412
119,6413
56,6414
179,6415
131,6415
136,6415
124,6415
157,6415
143,6415
195,6415
146,6415
138,6415
177,6416
178,6416
135,6417
101,6417
181,6417
111,6417
99,6417
46,6418
36,6418
16,6419
18,6419
31,6419
24,6419
9,6419
146,6420
128,6420
141,6420
162,6420
23,6421
17,6421
155,6422
16,6423
51,6423
191,6424
191,6424
104,6425
169,6425
165,6425
65,6425
54,6426
114,6426
59,6427
90,6427
87,6428
192,6429
196,6429
178,6430
186,6431
180,6431
193,6431
12,6432
25,6432
87,6433
89,6433
178,6434
81,6435
100,6435
126,6436
138,6436
59,6437
49,6438
52,6438
21,6438
75,6438
94,6439
68,6439
59,6439
198,6440
153,6440
131,6440
161,6440
144,6440
27,6441
64,6442
56,6443
43,6443
197,6444
104,6445
145,6445
95,6445
167,6445
171,6446
87,6447
80,6447
179,6448
170,6448
174,6449
87,6450
108,6450
46,6450
80,6450
142,6451
146,6451
107,6452
106,6452
78,6452
140,6452
29,6453
29,6453
158,6454
72,6455
71,6456
44,6457
20,6457
22,6457
34,6457
117,6457
104,6457
52,6457
49,6457
139,6458
144,6459
141,6459
176,6459
162,6460
142,6460
144,6460
149,6460
111,6460
113,6460
77,6461
11,6462
41,6463
72,6463
190,6464
38,6465
162,6466
158,6466
52,6467
34,6467
66,6467
85,6467
35,6467
170,6468
165,6468
153,6468
26,6469
38,6469
57,6469
37,6469
39,6470
58,6470
72,6471
190,6472
176,6472
23,6473
22,6473
24,6473
3,6474
3,6474
85,6475
79,6475
164,6476
164,6476
179,6476
141,6476
183,6476
136,6476
95,6476
98,6476
162,6476
75,6477
38,6477
90,6478
119,6479
112,6479
144,6480
115,6480
35,6481
61,6482
52,6483
93,6483
33,6483
39,6483
42,6483
97,6483
36,6483
56,6483
46,6483
199,6484
176,6484
143,6485
96,6485
160,6486
53,6487
67,6487
59,6487
38,6488
57,6488
56,6488
59,6488
31,6488
46,6488
38,6488
110,6489
118,6489
140,6490
51,6491
55,6491
149,6492
104,6492
81,6493
76,6493
125,6494
140,6495
76,6495
125,6495
141,6495
162,6495
176,6495
192,6496
184,6496
31,6497
62,6498
116,6499
137,6499
164,6500
110,6500
68,6501
45,6501
31,6502
96,6503
51,6504
115,6504
174,6505
169,6505
151,6505
151,6505
160,6505
108,6505
180,6505
167,6505
139,6505
177,6506
165,6506
183,6506
187,6506
133,6506
172,6506
57,6507
135,6507
182,6508
135,6509
102,6509
175,6510
19,6511
114,6512
114,6512
17,6513
39,6513
25,6513
66,6514
179,6515
108,6515
129,6516
3,6517
28,6517
14,6517
3,6517
23,6518
19,6518
145,6519
167,6519
139,6520
106,6520
81,6521
96,6521
139,6522
133,6522
59,6523
87,6523
102,6523
54,6523
87,6524
90,6524
181,6525
176,6525
170,6526
158,6526
107,6527
118,6527
85,6527
100,6527
126,6527
179,6528
177,6528
160,6529
62,6530
179,6531
35,6532
172,6533
177,6533
108,6534
126,6534
9,6535
44,6535
35,6536
51,6536
70,6536
106,6537
190,6538
166,6538
144,6539
141,6539
142,6540
65,6540
189,6541
177,6542
197,6542
111,6543
140,6544
35,6545
63,6545
104,6546
147,6546
171,6547
146,6547
40,6548
70,6548
119,6549
114,6549
40,6550
116,6551
104,6551
132,6552
130,6552
83,6552
101,6552
150,6552
14,6553
12,6553
172,6554
163,6554
26,6555
40,6555
71,6556
146,6556
41,6556
15,6556
103,6556
145,6556
34,6556
36,6557
44,6557
21,6558
37,6558
182,6559
144,6559
153,6559
19,6560
66,6560
69,6560
41,6561
12,6561
56,6561
15,6561
24,6561
41,6562
190,6563
165,6563
185,6563
109,6564
61,6564
84,6565
14,6566
88,6566
12,6566
44,6566
31,6567
56,6567
62,6567
33,6567
55,6567
63,6567
171,6568
138,6568
135,6568
35,6569
29,6570
28,6570
131,6571
125,6571
170,6571
145,6572
23,6573
125,6574
145,6574
114,6574
150,6574
155,6574
124,6574
136,6574
91,6575
118,6576
148,6576
164,6577
96,6578
140,6578
101,6579
163,6580
13,6581
8,6581
69,6582
62,6582
108,6582
77,6582
40,6582
41,6582
99,6582
17,6583
40,6583
163,6584
171,6584
152,6584
169,6584
187,6584
178,6584
107,6585
111,6585
126,6585
120,6585
149,6586
56,6587
50,6587
61,6587
63,6587
37,6587
39,6587
18,6587
135,6588
115,6588
148,6589
139,6589
131,6589
173,6590
192,6591
131,6591
146,6592
38,6593
127,6594
139,6594
144,6595
29,6596
29,6596
54,6597
191,6598
115,6599
136,6599
174,6600
84,6600
158,6600
123,6601
142,6602
128,6602
41,6603
97,6603
60,6603
103,6604
100,6604
71,6605
12,6606
95,6607
80,6607
70,6608
93,6608
82,6608
79,6608
56,6608
95,6609
83,6609
66,6610
68,6610
59,6611
64,6611
35,6612
126,6613
118,6613
101,6613
125,6613
142,6613
114,6613
88,6613
82,6613
172,6613
57,6614
41,6614
51,6615
36,6615
8,6616
168,6617
122,6617
164,6617
126,6617
138,6617
31,6618
57,6619
66,6619
103,6620
88,6620
190,6621
175,6621
66,6622
68,6622
72,6622
69,6622
62,6622
80,6622
67,6622
55,6622
80,6622
189,6623
168,6623
102,6624
39,6624
146,6625
127,6626
82,6626
26,6627
59,6627
118,6628
189,6629
170,6629
190,6629
178,6630
151,6630
98,6631
125,6632
123,6632
108,6633
77,6633
182,6634
8,6635
22,6635
142,6636
110,6637
129,6638
121,6638
14,6639
60,6640
53,6640
145,6641
105,6642
192,6643
8,6644
172,6645
182,6645
194,6645
128,6645
178,6645
157,6645
135,6646
155,6646
181,6647
176,6647
167,6648
145,6648
174,6648
122,6648
81,6649
71,6649
80,6649
181,6650
186,6650
119,6651
107,6651
108,6651
141,6651
35,6651
47,6652
44,6652
47,6652
190,6653
163,6653
62,6654
82,6654
199,6655
188,6655
91,6656
91,6656
109,6656
178,6657
167,6657
118,6658
54,6659
72,6659
47,6659
118,6659
49,6659
112,6659
65,6659
30,6659
51,6659
174,6660
93,6660
111,6660
165,6660
126,6661
121,6661
158,6662
136,6663
131,6663
136,6663
136,6663
146,6663
121,6663
129,6663
138,6663
150,6664
158,6664
145,6665
117,6665
15,6666
179,6667
158,6667
114,6668
103,6668
115,6668
98,6668
145,6668
109,6668
127,6668
125,6668
108,6668
190,6669
62,6670
128,6670
165,6671
113,6671
118,6671
118,6672
189,6673
188,6673
158,6673
163,6673
39,6674
102,6675
69,6675
145,6675
35,6676
13,6677
49,6677
19,6677
17,6677
27,6678
30,6678
189,6679
171,6679
184,6679
175,6679
181,6679
115,6680
162,6680
141,6680
134,6680
74,6680
146,6680
107,6680
162,6680
104,6681
16,6682
38,6682
199,6683
162,6683
191,6684
118,6684
182,6684
169,6684
168,6684
163,6684
52,6685
61,6685
43,6685
90,6685
9,6685
42,6685
79,6686
99,6686
118,6686
160,6686
133,6686
130,6686
57,6686
47,6686
57,6687
83,6687
79,6688
125,6688
171,6689
89,6689
109,6689
190,6689
94,6689
138,6689
164,6689
169,6689
87,6690
112,6690
49,6690
89,6690
46,6690
72,6690
57,6690
122,6690
59,6690
60,6691
54,6691
38,6691
100,6691
66,6691
140,6692
169,6692
131,6693
129,6693
12,6694
39,6694
173,6695
176,6695
176,6695
186,6695
53,6696
168,6697
183,6697
185,6697
149,6697
190,6697
159,6697
104,6697
17,6698
189,6699
59,6700
162,6701
98,6702
160,6703
160,6703
84,6703
58,6704
24,6704
194,6705
179,6705
185,6705
79,6706
140,6707
137,6707
143,6707
146,6707
89,6707
154,6707
33,6708
43,6708
76,6708
40,6708
191,6709
137,6709
161,6710
147,6710
8,6711
47,6711
16,6711
16,6711
52,6711
75,6711
192,6712
186,6712
111,6713
87,6714
30,6714
125,6715
128,6715
101,6716
135,6717
137,6717
157,6717
178,6718
191,6719
127,6720
114,6720
146,6721
140,6722
184,6723
165,6723
180,6723
148,6723
165,6723
162,6723
189,6723
169,6723
129,6723
71,6724
144,6725
162,6725
109,6726
33,6727
58,6727
48,6727
64,6728
98,6729
159,6729
45,6729
105,6729
148,6729
53,6729
59,6729
89,6729
150,6729
82,6730
34,6730
51,6731
83,6731
94,6731
66,6731
119,6731
35,6731
100,6731
67,6731
52,6731
130,6732
137,6732
51,6733
84,6733
56,6733
83,6733
51,6733
84,6733
61,6733
23,6733
65,6733
81,6734
179,6735
112,6736
164,6737
149,6737
179,6738
177,6738
0,6739
146,6740
119,6740
179,6741
145,6742
11,6743
38,6743
103,6744
86,6744
115,6744
163,6744
116,6744
72,6745
55,6745
85,6745
179,6746
119,6747
87,6747
119,6747
171,6748
187,6748
171,6748
162,6748
58,6749
162,6750
130,6751
64,6751
70,6751
176,6751
154,6751
27,6752
26,6752
149,6753
87,6753
176,6753
125,6753
129,6753
147,6753
97,6754
71,6754
150,6755
153,6755
159,6755
142,6756
116,6756
171,6757
79,6758
78,6758
70,6758
176,6759
148,6759
168,6759
178,6760
56,6761
97,6761
59,6762
61,6762
123,6763
112,6763
118,6763
98,6763
151,6763
106,6763
114,6763
123,6763
130,6763
142,6764
102,6765
54,6765
122,6765
35,6766
45,6766
22,6766
18,6766
35,6766
12,6767
37,6767
48,6767
10,6767
12,6768
33,6768
22,6768
32,6768
66,6769
71,6769
73,6769
106,6770
177,6771
188,6771
102,6771
155,6771
161,6771
168,6771
188,6771
174,6771
136,6771
144,6772
95,6773
98,6773
198,6774
12,6775
42,6775
115,6776
76,6776
121,6776
143,6776
159,6776
85,6776
105,6776
94,6776
125,6777
111,6778
150,6778
99,6778
119,6779
122,6779
92,6780
75,6780
171,6781
108,6781
146,6782
131,6782
128,6783
39,6784
32,6784
105,6785
85,6785
144,6785
92,6785
77,6785
126,6786
152,6786
72,6787
50,6787
88,6787
63,6787
69,6787
31,6788
96,6788
48,6788
29,6788
178,6789
148,6789
4,6790
3,6791
11,6792
49,6792
12,6792
127,6793
85,6793
186,6793
151,6793
60,6793
192,6794
191,6795
70,6796
88,6796
123,6797
134,6797
165,6798
160,6798
155,6799
141,6799
119,6800
157,6800
140,6801
114,6801
146,6801
140,6801
199,6802
183,6802
193,6802
184,6802
194,6802
180,6802
190,6802
168,6802
168,6802
101,6803
199,6804
191,6804
169,6804
135,6805
146,6805
120,6805
148,6806
147,6806
154,6806
157,6806
142,6806
76,6807
82,6807
70,6808
156,6808
133,6808
192,6809
198,6809
139,6810
157,6810
162,6810
135,6810
121,6810
26,6811
36,6811
157,6812
111,6812
106,6813
89,6813
70,6813
76,6813
75,6813
109,6813
101,6813
66,6813
56,6814
97,6814
50,6814
131,6815
176,6815
99,6815
159,6815
136,6815
121,6815
72,6815
104,6816
128,6816
24,6816
65,6816
189,6817
169,6817
35,6818
53,6819
58,6819
49,6820
84,6820
67,6821
4,6822
142,6823
114,6823
149,6823
99,6824
105,6825
39,6826
153,6827
164,6827
199,6828
157,6828
33,6829
102,6829
198,6830
35,6831
15,6832
26,6832
34,6833
42,6833
11,6834
80,6834
40,6835
69,6835
65,6835
50,6836
42,6836
70,6836
36,6836
60,6836
98,6836
36,6837
169,6838
154,6838
51,6839
53,6839
43,6839
79,6839
87,6839
79,6839
36,6839
53,6839
133,6839
81,6840
99,6841
100,6841
179,6842
177,6842
169,6842
112,6843
82,6844
150,6844
84,6844
122,6844
134,6845
132,6845
107,6846
122,6846
41,6847
95,6847
59,6848
49,6848
77,6848
74,6848
74,6848
70,6848
57,6848
49,6849
62,6849
16,6850
32,6850
18,6850
30,6850
60,6850
22,6850
97,6851
73,6851
25,6852
91,6853
78,6853
92,6854
103,6854
175,6855
98,6856
127,6856
66,6856
145,6857
118,6858
139,6859
149,6860
80,6861
155,6862
56,6863
93,6863
157,6864
126,6864
87,6865
22,6866
98,6867
172,6868
140,6868
23,6869
80,6870
30,6870
12,6871
153,6872
149,6872
17,6873
148,6874
147,6874
142,6874
168,6874
109,6875
56,6876
175,6877
192,6878
180,6878
140,6879
138,6880
114,6880
149,6880
70,6880
178,6880
106,6880
124,6880
182,6880
76,6880
130,6881
154,6881
118,6882
172,6882
130,6882
97,6883
33,6884
5,6884
149,6885
75,6885
184,6886
171,6886
173,6886
166,6886
116,6887
148,6888
80,6889
112,6890
85,6890
68,6891
37,6891
44,6892
13,6892
38,6893
68,6893
33,6893
54,6893
32,6893
12,6894
26,6894
103,6895
110,6895
59,6896
75,6896
123,6897
90,6897
139,6898
98,6898
138,6898
92,6898
153,6898
167,6898
164,6898
157,6898
92,6898
142,6899
53,6900
40,6900
112,6901
56,6901
47,6901
7,6902
29,6902
3,6903
23,6903
174,6904
188,6904
57,6905
103,6905
8,6905
36,6905
82,6905
35,6906
20,6906
46,6906
173,6907
161,6908
166,6908
169,6908
138,6908
113,6908
136,6908
27,6909
109,6910
146,6911
130,6912
17,6913
20,6913
22,6913
39,6913
12,6913
92,6914
191,6915
163,6916
191,6917
10,6918
12,6918
53,6919
134,6920
8,6921
8,6921
103,6922
115,6922
26,6923
41,6923
138,6924
92,6924
108,6924
173,6925
166,6925
164,6925
36,6926
52,6927
13,6928
9,6929
51,6929
36,6930
86,6930
102,6930
55,6930
51,6930
0,6931
170,6932
142,6932
181,6933
186,6933
177,6933
33,6934
37,6934
15,6935
17,6935
142,6936
123,6936
184,6937
34,6938
179,6939
154,6939
77,6940
92,6941
114,6941
94,6941
91,6941
103,6942
60,6942
109,6942
198,6943
186,6943
116,6944
138,6944
95,6945
113,6945
109,6945
199,6946
170,6946
162,6946
178,6946
15,6947
1,6948
35,6949
57,6949
47,6949
74,6949
31,6950
3,6950
46,6950
14,6951
21,6951
143,6952
97,6952
142,6953
57,6954
130,6954
52,6955
120,6956
75,6956
96,6956
146,6957
84,6957
127,6958
173,6958
175,6959
149,6959
152,6959
104,6959
18,6960
30,6960
28,6960
16,6960
8,6960
16,6961
28,6961
68,6961
28,6961
120,6962
73,6962
98,6963
124,6963
69,6964
189,6965
141,6965
11,6966
3,6966
153,6967
38,6968
41,6968
45,6968
25,6968
61,6968
81,6968
36,6968
27,6968
56,6969
91,6969
44,6969
67,6970
55,6970
149,6971
132,6971
132,6971
108,6971
132,6971
138,6971
172,6972
67,6973
64,6973
47,6973
84,6974
97,6974
67,6974
67,6974
164,6975
161,6975
175,6976
53,6977
68,6977
50,6978
105,6979
173,6980
188,6980
192,6981
164,6981
60,6982
140,6983
69,6984
118,6984
137,6984
87,6984
105,6984
91,6985
85,6986
108,6986
199,6987
173,6987
177,6987
178,6987
143,6988
96,6988
93,6988
9,6989
41,6989
198,6990
143,6991
12,6992
20,6992
177,6993
156,6993
179,6993
135,6993
59,6994
93,6994
66,6994
73,6994
13,6995
164,6996
173,6996
67,6997
66,6998
71,6998
9,6999
62,6999
92,7000
97,7000
92,7000
38,7001
140,7002
154,7002
79,7003
19,7003
113,7003
67,7003
110,7003
82,7003
84,7003
54,7003
164,7004
198,7005
185,7005
156,7005
191,7006
103,7007
119,7007
111,7007
189,7008
182,7008
54,7009
46,7009
51,7009
51,7010
91,7011
109,7011
103,7011
99,7011
98,7011
94,7011
34,7011
41,7012
98,7012
11,7012
41,7012
102,7012
97,7013
72,7014
60,7014
14,7015
6,7015
118,7016
102,7016
157,7016
176,7017
151,7017
144,7018
108,7018
61,7019
72,7019
65,7019
70,7020
30,7020
91,7021
88,7021
199,7022
168,7022
167,7023
174,7023
98,7024
58,7025
66,7025
72,7026
128,7026
122,7026
98,7027
81,7027
134,7027
136,7027
166,7027
106,7027
41,7027
170,7028
171,7028
23,7029
37,7029
91,7030
49,7030
102,7031
116,7032
76,7033
144,7033
58,7033
94,7034
71,7034
112,7034
190,7035
146,7036
62,7036
192,7036
175,7036
168,7036
111,7036
94,7036
117,7036
12,7037
15,7037
1,7038
59,7038
40,7038
31,7038
158,7039
12,7040
146,7041
164,7041
95,7042
83,7042
145,7043
109,7043
80,7044
4,7045
134,7046
132,7046
94,7047
118,7047
119,7048
125,7048
46,7048
88,7048
124,7048
69,7048
70,7048
96,7048
165,7049
195,7050
191,7050
168,7050
194,7050
183,7050
160,7050
178,7050
70,7051
71,7051
135,7052
135,7052
178,7052
138,7052
86,7052
74,7052
125,7052
128,7052
59,7053
89,7053
97,7053
64,7053
58,7053
67,7053
51,7053
50,7053
131,7053
198,7054
148,7054
168,7055
158,7055
92,7056
91,7056
81,7056
108,7057
172,7057
27,7057
174,7058
80,7058
160,7058
179,7058
152,7058
197,7059
191,7060
157,7060
104,7061
70,7061
97,7061
139,7061
179,7062
194,7062
128,7063
129,7064
103,7065
155,7065
151,7065
35,7065
101,7065
64,7065
126,7066
33,7067
164,7068
103,7068
1,7069
108,7069
131,7069
81,7069
99,7069
92,7069
58,7069
34,7069
184,7069
84,7070
79,7070
165,7070
150,7071
161,7071
80,7072
90,7072
67,7072
142,7073
95,7073
129,7073
51,7074
191,7075
92,7076
11,7077
16,7078
27,7079
11,7080
51,7080
70,7080
85,7080
44,7080
62,7081
80,7081
37,7081
103,7081
174,7082
158,7082
65,7083
116,7084
168,7084
119,7085
129,7085
171,7086
105,7086
144,7086
178,7087
164,7087
178,7087
133,7087
166,7087
155,7087
151,7087
186,7087
22,7088
16,7088
115,7089
105,7089
12,7090
14,7091
44,7091
144,7092
149,7093
120,7093
59,7094
150,7095
95,7096
103,7096
183,7097
189,7097
79,7098
54,7098
123,7099
61,7100
43,7100
29,7101
85,7102
106,7102
122,7102
66,7103
57,7103
58,7103
58,7103
61,7103
65,7103
59,7103
173,7104
162,7104
174,7104
122,7104
137,7104
71,7105
197,7106
150,7106
191,7106
178,7106
185,7106
171,7106
99,7107
98,7107
85,7107
1,7108
176,7108
190,7108
176,7108
137,7108
161,7108
167,7108
141,7108
127,7108
192,7109
154,7109
8,7110
28,7110
8,7110
43,7110
41,7110
12,7110
8,7110
32,7110
19,7110
107,7111
160,7112
160,7113
133,7113
145,7114
11,7115
52,7115
46,7115
178,7116
167,7116
174,7117
179,7117
174,7118
158,7118
165,7118
84,7119
130,7120
174,7120
13,7121
46,7121
43,7121
155,7122
139,7122
150,7122
147,7122
82,7122
104,7122
109,7123
92,7123
125,7123
157,7123
140,7123
113,7123
94,7123
88,7124
57,7124
62,7125
119,7126
63,7126
58,7127
135,7128
130,7128
114,7128
108,7128
91,7128
106,7129
91,7130
147,7131
162,7131
130,7132
192,7133
134,7133
177,7134
147,7134
104,7135
108,7135
143,7136
119,7136
67,7137
1,7138
22,7138
98,7139
71,7139
65,7140
80,7141
68,7142
29,7142
58,7142
173,7143
146,7144
68,7144
154,7144
60,7144
105,7144
157,7145
162,7145
126,7146
177,7147
140,7147
136,7147
54,7148
103,7149
111,7149
163,7150
155,7150
138,7151
186,7152
180,7152
15,7153
12,7153
17,7153
23,7153
145,7154
184,7155
175,7155
175,7155
188,7155
157,7155
51,7156
35,7156
148,7157
162,7157
0,7158
62,7158
6,7158
31,7158
51,7158
18,7158
12,7158
63,7158
59,7158
171,7159
71,7160
98,7160
52,7161
74,7161
47,7161
57,7161
121,7162
134,7162
71,7163
36,7163
38,7164
60,7164
42,7164
61,7164
56,7164
49,7164
32,7164
35,7164
42,7164
172,7165
164,7166
161,7167
183,7167
103,7168
35,7168
73,7168
113,7168
115,7168
174,7169
91,7170
60,7170
142,7171
105,7171
61,7171
127,7172
111,7172
95,7172
8,7173
37,7173
131,7174
180,7174
110,7175
14,7176
15,7176
189,7177
115,7177
26,7178
33,7178
56,7178
102,7179
72,7179
120,7180
60,7180
99,7181
116,7181
19,7182
56,7182
74,7182
107,7182
71,7182
40,7182
104,7182
86,7182
47,7182
102,7183
74,7183
108,7184
112,7184
84,7184
85,7184
135,7184
46,7184
67,7185
80,7186
34,7186
104,7187
52,7188
144,7189
135,7189
96,7190
141,7190
76,7191
126,7191
130,7192
124,7192
156,7192
128,7193
126,7193
98,7194
74,7194
134,7194
90,7194
100,7194
15,7195
71,7195
26,7196
60,7196
44,7196
39,7196
27,7196
47,7197
32,7197
26,7198
139,7199
38,7200
19,7200
98,7201
198,7202
118,7203
87,7204
79,7204
132,7205
158,7205
126,7206
134,7206
79,7206
15,7207
6,7207
87,7208
98,7208
149,7209
164,7210
165,7210
184,7210
172,7210
118,7210
114,7210
164,7210
83,7210
109,7210
57,7211
19,7211
94,7211
88,7212
78,7212
114,7212
116,7212
66,7212
108,7212
96,7212
133,7212
102,7213
131,7213
97,7214
103,7214
155,7214
56,7214
87,7214
99,7214
85,7214
92,7214
87,7214
132,7215
126,7215
71,7216
131,7216
148,7216
105,7216
93,7216
81,7216
69,7216
50,7216
134,7216
59,7217
40,7217
59,7217
134,7218
136,7218
59,7219
12,7219
115,7220
109,7220
150,7221
147,7221
160,7221
126,7222
96,7222
184,7223
9,7224
26,7224
22,7224
35,7225
175,7226
89,7226
67,7227
179,7228
153,7228
161,7228
150,7228
171,7228
85,7229
114,7229
133,7229
69,7229
70,7230
48,7230
34,7230
116,7230
59,7230
158,7230
93,7230
192,7231
178,7231
136,7231
178,7231
7,7232
22,7232
66,7233
192,7234
185,7234
179,7234
139,7234
196,7234
158,7234
149,7234
172,7234
187,7234
27,7235
22,7235
43,7235
26,7235
69,7235
40,7235
26,7235
60,7235
36,7236
66,7236
111,7237
178,7238
185,7238
163,7238
149,7239
146,7239
13,7240
21,7240
27,7240
51,7240
38,7240
13,7240
22,7240
151,7241
196,7241
130,7242
137,7242
107,7242
110,7242
124,7242
137,7242
121,7243
64,7243
171,7244
13,7245
30,7245
15,7245
123,7246
147,7246
158,7247
144,7247
104,7248
62,7249
21,7249
143,7249
107,7249
110,7249
82,7249
191,7250
160,7250
79,7251
99,7251
80,7252
62,7252
120,7252
102,7252
87,7253
27,7254
173,7255
57,7256
16,7256
102,7257
53,7257
55,7257
178,7257
162,7258
157,7259
185,7259
168,7259
177,7259
131,7259
27,7260
158,7261
101,7262
130,7262
76,7262
44,7262
84,7262
136,7262
128,7262
110,7262
178,7263
192,7263
151,7263
151,7263
54,7264
38,7264
91,7265
134,7265
129,7266
154,7266
88,7267
91,7267
76,7267
15,7268
68,7268
26,7268
16,7268
80,7269
38,7269
135,7270
159,7270
118,7270
103,7270
164,7270
84,7271
140,7271
62,7271
131,7272
167,7273
15,7274
54,7274
19,7274
50,7274
8,7274
9,7275
15,7275
17,7275
26,7275
17,7275
114,7276
90,7276
12,7277
23,7277
54,7278
90,7278
33,7278
65,7278
69,7278
39,7278
146,7278
78,7278
159,7279
140,7279
156,7279
151,7279
120,7279
131,7279
106,7279
156,7279
197,7280
164,7280
169,7280
182,7280
156,7280
184,7280
131,7280
146,7281
179,7281
136,7282
168,7283
13,7284
27,7284
17,7284
29,7285
28,7285
132,7286
72,7286
132,7286
50,7287
31,7288
26,7288
175,7289
179,7289
164,7290
34,7291
48,7291
89,7291
88,7291
19,7291
178,7292
189,7293
8,7294
9,7294
131,7295
121,7295
136,7295
110,7296
109,7296
104,7297
92,7298
108,7298
89,7298
107,7298
108,7298
89,7298
82,7298
134,7299
133,7299
133,7299
136,7299
167,7300
185,7300
118,7301
87,7301
133,7301
56,7302
82,7302
62,7303
76,7303
92,7303
97,7303
96,7303
143,7304
186,7304
131,7305
83,7305
26,7306
79,7307
91,7307
26,7307
61,7307
78,7307
54,7308
172,7309
169,7309
136,7309
59,7310
75,7310
157,7311
173,7311
162,7312
174,7312
160,7312
136,7313
130,7313
99,7314
33,7315
18,7315
109,7316
147,7316
8,7317
5,7317
87,7318
130,7318
54,7319
52,7319
198,7320
183,7320
60,7321
49,7321
85,7322
101,7322
52,7323
127,7324
156,7324
15,7325
104,7326
105,7326
181,7327
188,7327
181,7327
178,7327
162,7327
179,7328
175,7328
97,7329
93,7329
80,7329
42,7329
9,7330
30,7330
15,7330
171,7331
186,7331
150,7332
135,7332
142,7332
162,7332
162,7332
133,7332
29,7333
30,7333
15,7334
25,7334
148,7335
69,7336
129,7337
