created_on,campaign,device_id
11/5/15 19:39,9XR7SO,673
4/26/16 16:55,1TZQDZ,1872
4/12/16 13:42,GCP82I,4175
1/2/17 0:14,RK2JMQ,4438
2/3/16 9:34,WELZTZ,854
4/5/16 0:14,WELZTZ,3876
1/31/17 15:50,1TNQYO,1528
10/27/15 16:31,HLWXVF,2095
9/21/16 1:23,RK2JMQ,3837
8/1/16 15:22,9VTGJV,2344
2/4/17 18:35,88UQUQ,3204
1/1/17 11:38,R6T7R0,1348
7/23/16 12:27,9VTGJV,569
10/2/16 12:36,Q9M5DZ,3385
2/15/14 3:37,BW2R0T,3273
4/26/16 16:48,YUHQJ6,4865
5/22/16 10:28,R6T7R0,1418
11/7/16 20:18,7ZSWCS,325
2/19/17 11:02,JFJFGZ,4654
2/28/17 1:33,QY02HA,3033
9/30/16 6:54,3DNOOD,3150
4/2/16 8:32,6XC4I2,3605
9/20/16 16:57,TVGAEO,597
10/21/16 19:14,5IHLGC,4713
6/13/15 3:34,1TNQYO,1968
4/23/16 22:01,ZZGRSM,4407
1/25/16 22:08,OKAJCV,3352
1/22/17 19:55,3J5HIF,1313
4/15/16 20:55,A20MP6,1178
7/11/16 20:32,RK2JMQ,1550
6/10/16 1:00,Q9M5DZ,253
5/10/15 4:40,LASSQ7,4513
7/22/14 18:44,4YEH04,1353
6/8/16 1:45,TI1ZOJ,3460
5/8/16 4:53,CXY554,1425
2/28/15 21:05,AI5SZ4,1120
10/31/16 23:46,QE0LB4,299
11/1/13 13:13,6H7SPL,3810
7/28/16 1:23,RU7BDI,1430
12/28/16 1:12,SE5X9U,4188
11/30/16 3:52,72C6Y3,4744
4/20/16 8:22,LASSQ7,2647
11/17/16 0:59,HLE0F9,4715
11/7/14 0:58,OXIJAT,4868
11/29/15 7:07,VB9NP0,3633
10/14/16 17:10,VOR12L,3658
8/6/16 18:11,UYDA8D,1355
1/20/17 14:18,QY02HA,1250
3/2/16 8:39,FE91LN,58
8/8/16 4:42,1TNQYO,4210
3/24/16 14:56,6JI9BO,1400
1/2/16 23:19,R6T7R0,723
5/13/15 1:26,HLE0F9,1504
7/2/15 7:27,D2KOV6,4441
7/16/16 7:00,D48AHX,4769
11/3/16 19:01,UYDA8D,3948
7/18/16 18:35,E35Y1Z,4285
10/29/14 8:57,2IIPKA,4932
10/18/15 14:03,HLE0F9,2590
9/2/16 14:28,FV36OA,3566
6/17/16 6:37,HLWXVF,277
1/25/17 15:26,CXY554,4508
12/1/16 22:21,1BRIGC,469
1/26/17 11:07,3J5HIF,1876
9/24/15 13:54,LASSQ7,2908
3/2/14 8:12,7ZSWCS,729
12/26/15 8:19,ZGJ4CZ,1466
12/6/16 8:04,OKAJCV,4890
2/21/17 5:50,1TZQDZ,2593
5/27/16 17:56,5MNE1Q,2983
1/11/17 5:20,Q9M5DZ,427
10/27/16 21:12,1TZQDZ,2990
2/6/16 13:39,VB9NP0,2385
3/23/16 3:22,9XR7SO,117
10/30/16 6:46,ZZGRSM,1148
10/1/15 23:01,72C6Y3,4836
5/14/16 14:29,AKO0SH,1582
7/6/16 13:55,TVGAEO,4397
2/23/16 20:38,Q9M5DZ,88
9/22/16 16:56,9XR7SO,641
8/3/15 13:00,OGMRY2,2989
10/27/16 6:12,MOTVAN,4942
4/28/16 3:50,HLWXVF,1870
6/2/15 16:38,FE91LN,2792
10/28/16 13:53,PVPBJ0,1133
12/26/16 4:09,CXY554,1600
12/6/15 23:01,D2KOV6,3626
3/2/16 6:19,XGB35V,2778
5/24/14 6:58,PVPBJ0,3247
1/22/15 12:27,YEB8I4,3844
11/2/16 18:38,YUHQJ6,1856
3/3/16 12:51,7377FX,2996
8/11/15 13:57,D2KOV6,371
7/2/14 8:19,PVPBJ0,1231
4/25/15 14:03,D8IC8B,2328
2/14/16 6:29,5IHLGC,314
7/2/16 3:20,OKAJCV,4649
12/26/16 12:26,WL07ZB,351
5/4/15 12:24,HLE0F9,4762
4/19/16 9:37,Y59GNL,3589
2/5/16 16:52,VOR12L,3653
2/27/17 10:33,WL07ZB,4262
11/12/15 17:47,E35Y1Z,3961
9/5/15 3:22,5IHLGC,3969
1/12/17 12:12,9XR7SO,1106
2/18/16 13:07,FE91LN,2855
2/25/17 7:08,FV36OA,2149
3/14/15 13:25,WELZTZ,2354
12/24/14 7:59,1UV5W9,2296
10/15/14 15:45,4YEH04,2838
2/15/15 18:38,7ZSWCS,4996
1/31/16 8:00,1UV5W9,2693
12/19/16 1:24,QSY7GR,3135
11/27/15 5:24,ZZGRSM,2050
1/15/17 21:48,5IHLGC,4623
10/16/16 0:55,9NCC6I,1284
8/16/16 5:58,9NCC6I,519
3/27/16 21:38,2IIPKA,1164
1/16/17 12:11,7377FX,428
2/28/17 6:09,3J5HIF,4480
7/10/15 13:53,C4KVI2,906
5/27/16 18:20,D48AHX,1165
1/17/17 1:18,OXIJAT,535
5/10/15 4:22,QE0LB4,563
4/11/16 11:58,RVHAGO,1845
4/11/16 12:26,DGLPMQ,2256
1/22/17 14:54,OGMRY2,2755
11/28/15 21:41,YEB8I4,1866
10/17/16 17:37,AKO0SH,2264
10/30/16 1:08,C4KVI2,4270
12/31/14 7:28,U3J25C,4972
2/17/17 18:43,705605,631
1/27/16 11:21,HLE0F9,2889
1/23/17 9:14,WL07ZB,718
11/4/15 19:06,TJ5GIL,389
5/25/16 4:26,3J5HIF,3378
9/2/16 0:56,2IIPKA,2355
12/11/16 21:59,DGLPMQ,3226
7/22/15 22:54,INNIQD,2336
12/26/16 1:55,9XR7SO,2348
2/26/17 17:15,8DYGHW,3319
2/20/16 19:57,CPIAHO,3256
5/1/16 0:42,T6E9B9,2290
1/28/17 22:07,QE0LB4,2486
11/2/14 14:22,DMWLE1,4259
3/21/15 21:22,BW2R0T,2442
9/26/15 3:43,3DNOOD,1124
5/28/15 3:16,RU7BDI,2474
11/29/15 19:43,1BRIGC,4469
9/17/15 0:04,RK2JMQ,3462
11/9/16 2:19,XGB35V,149
5/17/15 4:03,6XC4I2,2700
11/21/16 3:19,3DNOOD,2741
12/2/16 11:21,OKAJCV,4582
1/13/16 10:13,AEJF2Y,2504
2/11/17 18:13,Y59GNL,2652
12/5/16 11:30,TI1ZOJ,415
2/6/17 4:40,9VTGJV,3
1/29/16 4:09,I5UB5Y,296
12/26/16 12:07,83RCJF,3277
11/23/16 19:18,VX597U,987
8/30/16 12:50,YUHQJ6,4643
11/28/15 0:55,AEJF2Y,2409
11/23/15 22:03,7ZSWCS,4969
2/6/17 2:35,1BRIGC,445
2/26/17 6:13,6JI9BO,2488
7/8/16 16:55,DGLPMQ,4776
5/4/15 12:16,6R883F,4823
8/23/15 4:13,FV36OA,3311
2/13/17 9:43,R6T7R0,4888
11/17/16 2:49,DB2JA9,307
3/22/16 10:54,BW2R0T,533
2/17/17 12:36,83RCJF,451
11/23/15 15:36,R6T7R0,4278
1/9/17 20:51,9VTGJV,4323
2/6/17 11:01,VR88YD,3523
3/17/16 2:26,HLE0F9,3514
12/2/14 17:44,I5UB5Y,2209
1/1/16 13:26,SE5X9U,2204
12/4/16 18:38,0837KH,1214
3/27/15 8:41,88UQUQ,4807
11/20/14 20:43,E35Y1Z,4051
2/6/17 9:02,0837KH,2234
7/20/16 4:39,5IHLGC,1023
11/19/16 18:36,1ZDQF0,3899
2/20/17 17:21,VR88YD,4899
7/19/15 13:32,JFJFGZ,4964
11/22/16 5:57,VR88YD,1585
4/24/16 23:43,8DYGHW,407
4/22/15 11:09,7ZSWCS,332
1/14/16 0:54,EJ2PRK,1076
1/26/16 23:46,SE5X9U,2821
3/26/15 9:25,D8IC8B,177
2/27/16 2:43,FV36OA,3095
2/19/17 14:38,1TZQDZ,3487
12/23/15 20:18,ZZGRSM,2023
8/11/16 5:44,4YEH04,1459
4/9/16 14:56,15R3D0,3279
2/14/16 3:53,TJ5GIL,771
10/29/16 21:49,VOR12L,2038
10/14/13 1:00,6HBW2A,4573
1/5/15 10:31,9VTGJV,1060
2/16/17 13:40,98WM2K,4988
1/3/17 15:03,D48AHX,3328
12/26/16 16:39,DMWLE1,4919
10/31/15 20:03,MOTVAN,4902
10/15/15 18:07,ZDNTT7,4786
8/9/15 9:50,DB2JA9,2595
10/21/15 11:54,6JI9BO,1132
11/16/16 21:10,JFJFGZ,3840
9/30/16 23:11,EH7LXL,4121
5/29/16 11:28,OGMRY2,4721
1/24/16 18:22,1TZQDZ,522
2/13/17 1:37,SE5X9U,4077
4/29/15 17:48,WELZTZ,4502
10/15/16 3:35,TJ5GIL,4542
2/19/17 15:39,BW2R0T,3211
8/27/15 6:00,D2KOV6,1085
6/6/16 15:19,RU7BDI,1941
6/15/16 17:52,TJ5GIL,816
1/30/17 1:42,0837KH,1310
11/27/15 18:43,83RCJF,106
4/15/16 13:42,SE5X9U,4731
8/17/15 6:40,0IBF68,692
10/9/14 5:26,CPIAHO,1277
12/2/15 0:56,5IHLGC,3039
3/24/16 23:43,72C6Y3,801
1/2/17 5:18,Q9M5DZ,4489
12/12/15 20:18,FV36OA,2257
11/5/16 6:13,QE0LB4,496
7/2/14 9:30,6R883F,1390
11/8/15 14:37,BW2R0T,2292
9/30/16 11:20,D48AHX,1207
6/9/15 17:33,LASSQ7,2152
5/14/15 4:33,LASSQ7,3066
1/16/14 23:41,INNIQD,2520
12/7/15 8:27,C4KVI2,612
1/14/17 20:32,6XC4I2,2704
10/31/16 11:53,Y59GNL,3027
5/19/16 2:13,Z53CMW,1832
12/14/16 20:08,LASSQ7,406
2/8/17 14:08,1LYW47,2744
6/28/16 9:16,9NCC6I,275
6/10/16 23:04,1LYW47,4324
5/25/14 6:39,QSY7GR,3562
2/15/16 21:19,XGB35V,4611
8/28/15 6:29,5MNE1Q,2873
1/7/17 9:55,U3J25C,1888
7/1/16 14:18,6XC4I2,2943
5/29/16 3:48,5IHLGC,1792
3/25/15 23:14,6XC4I2,2302
12/27/16 10:37,7377FX,1470
2/4/17 9:19,6H7SPL,1028
1/6/17 7:18,DGLPMQ,4159
1/11/17 0:34,D8IC8B,1505
10/25/15 14:23,Z53CMW,774
10/26/15 12:31,IWTQ5T,841
9/27/16 5:02,7ZSWCS,923
5/28/16 7:56,6H7SPL,4732
10/10/16 23:52,8DYGHW,1040
10/28/16 3:15,6R883F,3584
10/27/15 1:25,6H7SPL,653
11/10/16 4:35,6XC4I2,3131
11/19/16 10:15,9VTGJV,853
7/22/16 4:24,TJ5GIL,4355
11/9/16 3:13,6JI9BO,2262
2/24/16 17:55,JFJFGZ,4541
6/29/16 7:05,TTFAQ5,2709
2/4/17 10:56,AEJF2Y,1001
4/10/16 8:04,9XR7SO,4479
6/16/16 7:22,6HBW2A,1499
3/26/16 23:03,SE5X9U,4905
3/26/16 21:41,TJ5GIL,4194
6/9/16 9:47,A20MP6,3187
5/8/15 9:51,6R883F,4416
4/9/15 7:31,UYDA8D,1246
3/8/15 8:53,T6E9B9,3105
1/1/17 9:14,7377FX,901
1/12/17 5:30,1ZDQF0,2031
11/5/16 10:03,U6S82Y,1488
2/4/17 17:39,9NCC6I,1031
8/22/16 18:38,1TNQYO,3030
7/17/16 11:57,U3J25C,2444
9/3/15 7:10,5MNE1Q,1879
12/29/16 15:48,U6S82Y,1279
3/8/15 20:34,6H7SPL,2702
9/5/15 0:48,WL07ZB,2241
1/24/16 19:24,VOR12L,2148
12/30/13 6:28,3DNOOD,1219
10/11/16 7:15,HEXXCK,1052
1/12/16 18:32,9XR7SO,3907
2/22/17 23:21,1UV5W9,192
10/27/16 18:43,VB9NP0,866
6/21/16 1:37,ZZGRSM,1764
9/2/16 11:59,1TNQYO,1773
10/27/16 22:41,3J5HIF,3977
10/29/15 18:08,RU7BDI,3526
9/9/16 2:55,S1LZNC,3075
7/20/16 16:07,VR88YD,755
10/26/16 10:17,88UQUQ,25
11/29/16 20:23,TVGAEO,1939
11/20/16 7:11,7377FX,742
1/8/17 9:01,Q9M5DZ,136
6/9/16 5:48,1ZDQF0,3983
1/28/16 3:16,83RCJF,2368
12/5/15 11:37,9NCC6I,2627
2/4/16 5:12,VB9NP0,2671
9/26/16 9:54,98WM2K,517
8/14/16 8:36,D8IC8B,1381
12/16/15 6:13,UROFMZ,4499
8/17/16 14:46,ZDNTT7,724
3/13/16 23:00,1ZDQF0,4244
2/15/16 5:10,RVHAGO,4178
12/28/16 20:57,5IHLGC,4007
2/20/17 18:53,83RCJF,1152
8/10/16 21:32,EH7LXL,3869
11/19/16 10:03,9VTGJV,87
1/8/16 13:05,1BRIGC,609
11/29/14 7:36,WL07ZB,1961
6/17/16 6:48,DMWLE1,3457
1/2/17 1:56,XUL7TT,1920
3/6/15 22:08,EH7LXL,3253
11/1/16 4:13,OGMRY2,2688
7/10/16 23:46,QSY7GR,1756
12/30/15 13:14,1BRIGC,424
12/31/16 15:43,4YEH04,1838
10/17/16 1:17,UYDA8D,2191
12/12/13 3:31,E35Y1Z,1287
11/23/14 13:06,HLWXVF,1568
10/24/13 6:21,S1LZNC,4830
6/10/16 11:02,7377FX,59
11/13/15 17:25,9NCC6I,1983
2/4/17 20:35,QE0LB4,1656
1/31/15 14:47,XGB35V,1614
5/11/16 1:26,GCP82I,4692
8/14/16 5:09,ZGJ4CZ,4600
2/11/17 1:11,OXIJAT,4044
1/18/17 16:01,YEB8I4,1119
10/31/15 3:51,INNIQD,286
2/16/17 14:01,CPIAHO,904
11/12/16 14:51,83RCJF,4257
12/14/16 21:09,XGB35V,4763
12/28/16 0:25,T6E9B9,4896
1/13/16 21:07,VOR12L,3718
12/9/16 4:36,DGLPMQ,3073
3/11/16 1:37,5IHLGC,432
1/12/17 2:50,LASSQ7,4637
9/13/16 7:46,INNIQD,3338
10/29/16 15:34,TTFAQ5,3616
11/30/16 10:02,AKO0SH,3407
2/16/14 13:58,7377FX,2808
4/26/14 22:01,3J5HIF,2594
11/29/16 17:08,EJ2PRK,1081
1/18/17 7:35,RU7BDI,3839
6/23/14 14:43,AEJF2Y,1636
10/15/16 14:47,Q9M5DZ,1843
1/23/16 3:56,RK2JMQ,3860
12/20/15 8:35,D8IC8B,1586
7/1/16 23:29,VOR12L,28
5/1/16 3:44,8DYGHW,2489
12/18/14 16:51,1UV5W9,2938
9/23/14 7:20,U3J25C,3089
1/30/17 12:58,D48AHX,4418
10/23/16 19:46,FV36OA,4330
11/16/14 0:48,6HBW2A,4434
11/18/14 14:47,FE91LN,4101
3/30/16 19:15,FE91LN,2280
2/24/17 21:52,E35Y1Z,797
8/28/16 15:46,R6T7R0,4312
11/10/16 3:56,QY02HA,4727
9/24/14 6:27,XUL7TT,1824
7/6/16 20:46,WELZTZ,1558
11/17/16 21:38,HLE0F9,2696
1/14/16 11:31,RK2JMQ,2339
1/30/17 23:01,88UQUQ,2894
8/22/16 20:23,CXY554,2573
5/15/16 9:50,BW2R0T,3552
5/14/16 17:58,OGMRY2,577
8/4/15 14:05,E35Y1Z,4854
10/3/16 2:08,UYDA8D,1979
7/25/15 15:22,I5UB5Y,3177
11/16/16 12:52,3DNOOD,4949
3/19/16 11:08,1ZDQF0,2240
12/13/16 12:49,UROFMZ,633
12/19/16 16:34,YEB8I4,766
10/16/15 14:19,83RCJF,2157
11/3/14 14:20,6R883F,608
10/29/15 5:33,9VTGJV,4650
2/25/17 0:14,LASSQ7,1700
6/27/16 20:31,HLWXVF,3790
12/28/16 22:40,1UV5W9,4039
9/15/15 2:51,PVPBJ0,4857
10/29/15 20:28,QE0LB4,4134
11/14/16 20:38,HLE0F9,2439
12/1/15 1:19,BW2R0T,3299
1/18/17 19:10,GCP82I,1452
1/10/15 6:31,JFJFGZ,2160
12/16/16 20:24,AKO0SH,2452
10/1/14 4:06,9NCC6I,4168
2/7/16 2:40,1LYW47,2635
11/4/16 20:50,OXIJAT,4361
1/19/17 8:16,WELZTZ,889
6/23/14 14:00,UYDA8D,1840
1/25/17 17:53,AKO0SH,504
11/19/16 8:46,XUL7TT,4362
2/16/16 1:56,UROFMZ,620
8/14/16 15:14,1TNQYO,736
12/12/14 19:51,QE0LB4,3933
4/10/14 12:08,OGMRY2,1261
11/16/14 17:10,D2KOV6,33
7/6/16 0:55,VOR12L,2548
4/5/16 14:09,RVHAGO,1507
11/5/14 15:10,CXY554,4572
2/1/16 9:05,JFJFGZ,931
2/18/14 21:17,AEJF2Y,898
1/15/17 4:22,S1LZNC,2116
8/3/16 21:59,IWTQ5T,2834
10/15/14 2:50,VR88YD,2718
10/29/15 16:49,705605,411
4/27/16 11:19,OKAJCV,3703
3/30/14 18:34,5IHLGC,156
2/3/17 8:23,PVPBJ0,223
3/19/16 2:34,I5UB5Y,1691
1/23/15 1:33,CXY554,103
7/17/16 17:01,I5UB5Y,2914
12/31/16 21:01,JFJFGZ,3043
1/18/17 16:53,XGB35V,2731
12/6/15 13:23,SE5X9U,1230
4/26/15 12:38,6JI9BO,3887
4/8/16 0:04,R6T7R0,1321
10/27/16 8:57,T8RNOQ,2340
2/5/17 21:05,6R883F,785
6/11/16 21:56,6HBW2A,3922
6/10/16 23:11,Z53CMW,4955
1/9/17 9:19,1TNQYO,4558
11/27/16 9:54,R6T7R0,2482
11/10/15 16:04,VR88YD,3363
6/3/16 22:29,INNIQD,2492
5/3/15 20:19,XGB35V,3785
3/27/16 22:25,VB9NP0,1869
1/29/17 7:46,DB2JA9,394
1/26/17 5:56,UROFMZ,2053
3/23/16 9:58,TVGAEO,4031
2/19/15 12:05,HEXXCK,4253
8/18/16 3:16,6JI9BO,2176
5/24/16 5:32,EJ2PRK,1309
12/17/15 19:17,1BRIGC,35
6/21/16 20:52,RVHAGO,3944
2/11/16 0:39,C4KVI2,4837
5/1/16 15:31,ZBW0OM,925
7/12/16 17:55,BW2R0T,3847
2/21/14 16:31,UYDA8D,3958
1/4/17 1:40,6H7SPL,4422
4/21/14 15:27,FE91LN,1195
5/2/15 13:59,6H7SPL,1733
10/7/15 13:16,98WM2K,4028
2/11/17 21:32,E35Y1Z,4634
7/22/16 6:31,Q9M5DZ,1992
1/23/17 22:12,AKO0SH,1712
8/16/16 20:29,Q9M5DZ,4829
2/20/17 17:51,GCP82I,3477
6/10/16 5:23,6H7SPL,4753
12/30/15 15:54,1BRIGC,1774
12/11/15 5:56,LASSQ7,1082
6/14/15 1:25,IWTQ5T,3224
1/10/17 0:30,83RCJF,3167
11/27/16 19:08,S1LZNC,1210
2/5/17 22:31,TI1ZOJ,4111
1/22/16 14:56,RVHAGO,3586
5/1/16 23:22,QE0LB4,1135
8/2/16 4:38,CXY554,2937
3/11/16 6:49,XGB35V,1523
10/17/16 4:22,DMWLE1,3696
12/30/16 5:50,TTFAQ5,3488
12/25/16 18:30,7ZSWCS,2467
8/13/14 6:09,OKAJCV,2219
2/24/14 8:02,3J5HIF,4777
12/15/16 22:23,RU7BDI,14
7/8/15 15:44,4YEH04,2390
2/16/17 22:56,PVPBJ0,1226
2/2/17 16:31,2IIPKA,2172
2/20/17 18:59,CXY554,134
5/26/14 10:23,3DNOOD,221
7/23/15 23:40,DGLPMQ,1495
2/11/17 2:12,AKO0SH,3184
1/19/17 13:12,UYDA8D,3347
8/14/16 13:05,UYDA8D,4261
11/21/16 0:15,ZDNTT7,3557
4/29/15 20:36,MOTVAN,1973
9/11/16 1:00,WL07ZB,3458
12/13/15 6:53,5MNE1Q,4072
12/25/16 9:27,ZDNTT7,3077
4/30/16 12:18,1UV5W9,169
11/13/16 22:23,RK2JMQ,1757
10/5/13 9:00,9NCC6I,2825
7/2/16 8:05,9VTGJV,2193
8/29/16 16:31,D2KOV6,1823
8/13/15 17:57,R6T7R0,239
11/8/16 14:38,TVGAEO,2800
1/21/15 18:50,1TNQYO,4584
1/28/17 17:54,TVGAEO,2854
1/1/16 13:33,T6E9B9,3289
8/16/16 20:47,S1LZNC,3991
12/9/15 4:28,GCP82I,4059
6/4/16 2:43,HLWXVF,3780
5/27/15 18:27,D2KOV6,767
6/10/15 2:04,TI1ZOJ,2092
5/13/16 1:27,2IIPKA,2538
1/24/17 10:07,TJ5GIL,376
11/25/15 7:08,XGB35V,4893
2/20/17 13:01,OXIJAT,2840
1/29/16 11:07,T6E9B9,56
7/17/16 2:53,HLWXVF,559
12/13/14 17:26,6H7SPL,3482
3/30/15 14:50,6H7SPL,4631
4/8/16 1:16,U6S82Y,4923
5/3/16 16:38,ZDNTT7,934
10/22/16 4:54,72C6Y3,3236
11/19/15 12:10,SE5X9U,369
6/8/16 20:05,VR88YD,396
6/5/16 4:20,HEXXCK,3951
4/25/16 10:37,VOR12L,4190
2/4/17 16:42,ZGJ4CZ,2372
9/21/16 9:42,3DNOOD,2036
10/3/16 6:52,T6E9B9,1301
3/30/16 17:50,YEB8I4,1628
7/1/16 8:19,RK2JMQ,2086
2/3/17 13:37,Z53CMW,4027
2/29/16 12:51,3DNOOD,4334
12/8/15 12:52,SE5X9U,4144
4/2/16 17:09,DB2JA9,1808
10/19/16 6:11,DB2JA9,384
8/4/15 16:26,Y59GNL,3593
2/4/15 7:26,1LYW47,4233
5/23/16 22:18,RK2JMQ,4442
2/12/16 21:48,RVHAGO,2637
6/3/16 14:15,EH7LXL,4291
10/2/16 20:21,VX597U,190
9/26/14 23:11,Q9M5DZ,1372
9/23/15 10:16,ZDNTT7,3471
6/27/15 1:00,UROFMZ,4622
1/8/16 1:41,INNIQD,1402
9/1/15 18:31,6H7SPL,4069
5/19/16 9:37,YUHQJ6,679
4/17/16 17:25,UROFMZ,4040
2/27/17 0:26,XGB35V,3568
5/1/15 5:15,15R3D0,4743
12/29/15 1:56,7ZSWCS,2752
3/3/16 5:39,ZGJ4CZ,3609
10/29/16 21:17,TVGAEO,1578
11/7/16 10:09,HLWXVF,4817
11/26/16 16:36,DGLPMQ,4640
10/28/15 13:26,Y59GNL,3349
2/26/17 1:10,0837KH,111
12/22/16 18:20,15R3D0,2113
12/18/15 4:00,D48AHX,2423
9/25/16 21:31,6H7SPL,3497
9/20/16 18:46,6JI9BO,2381
8/21/16 3:50,TVGAEO,1282
2/15/17 20:45,T8RNOQ,4686
5/8/16 23:21,DMWLE1,3084
11/9/16 7:42,QY02HA,3088
12/31/16 16:18,Y59GNL,4282
8/25/16 5:07,T6E9B9,4329
10/19/16 8:14,6XC4I2,86
1/21/17 14:04,FE91LN,2699
8/17/16 5:22,LASSQ7,4389
6/21/16 3:14,LASSQ7,3424
3/26/16 14:05,OGMRY2,3251
2/10/17 9:32,RU7BDI,938
10/31/16 13:48,PVPBJ0,868
12/20/16 6:17,4YEH04,2258
8/21/16 21:30,Y59GNL,1654
7/18/16 17:03,D48AHX,4187
1/20/16 19:08,YEB8I4,1621
6/24/16 1:11,9VTGJV,2350
11/24/16 14:26,RK2JMQ,1331
10/1/13 7:46,QY02HA,3996
7/10/15 5:45,QE0LB4,4811
10/28/16 13:40,VX597U,472
9/24/16 19:33,CPIAHO,2196
2/17/17 18:59,HEXXCK,320
6/23/16 14:49,UYDA8D,3752
1/13/14 12:42,QE0LB4,47
3/6/16 15:41,T8RNOQ,1787
1/5/16 21:02,1LYW47,3812
1/8/16 6:40,3DNOOD,4357
2/20/17 18:25,0IBF68,1995
11/10/16 21:36,D2KOV6,1228
11/28/16 2:22,ZGJ4CZ,1374
5/14/16 23:31,RK2JMQ,4091
12/28/16 20:40,98WM2K,3192
9/14/16 4:48,AKO0SH,4347
6/21/15 5:15,D2KOV6,867
4/12/14 16:32,E35Y1Z,231
6/18/16 1:01,0IBF68,3627
3/18/15 18:44,7377FX,980
2/19/17 6:56,PVPBJ0,3486
11/26/16 2:47,6JI9BO,3741
9/13/16 4:49,VX597U,226
10/11/14 5:50,YEB8I4,3862
8/28/16 20:25,6JI9BO,600
2/21/17 19:28,FE91LN,3748
2/11/17 8:05,0IBF68,2793
1/20/17 22:11,1TZQDZ,1986
10/14/16 6:17,ZDNTT7,2705
2/8/17 2:20,D48AHX,4425
6/20/16 21:30,S1LZNC,1269
10/31/14 3:59,ZBW0OM,2524
6/4/15 17:20,GCP82I,2725
11/24/13 2:40,1TNQYO,1731
11/10/15 14:10,VOR12L,360
8/29/16 13:09,AKO0SH,1804
2/1/17 22:05,9VTGJV,1358
1/18/17 17:30,XUL7TT,2716
12/18/16 13:38,VOR12L,735
2/19/17 5:01,U3J25C,1464
2/19/17 11:49,5IHLGC,2787
2/20/17 23:05,1UV5W9,827
2/26/17 5:38,AI5SZ4,1333
4/21/15 15:01,D48AHX,2163
1/2/17 21:08,6H7SPL,2255
1/9/17 12:07,6HBW2A,1896
3/29/16 8:51,6R883F,2236
2/22/17 8:52,VOR12L,326
9/15/16 2:18,Z53CMW,1577
10/10/16 20:23,D8IC8B,2041
11/13/15 11:20,I5UB5Y,4322
12/14/13 12:53,UYDA8D,2624
4/11/16 8:17,98WM2K,3829
1/30/17 12:55,QE0LB4,2560
9/6/16 21:17,6H7SPL,1811
1/31/17 14:37,Q9M5DZ,1981
3/23/16 21:28,TTFAQ5,4849
7/14/15 22:01,VX597U,2559
12/17/15 21:18,JFJFGZ,2138
4/28/15 11:47,6JI9BO,3265
2/5/17 0:40,VX597U,3712
1/8/15 23:07,U3J25C,3824
12/2/16 15:16,QSY7GR,1751
10/17/15 4:55,D8IC8B,2788
3/19/14 15:17,D8IC8B,2913
12/5/16 22:31,15R3D0,4876
3/17/16 18:11,T8RNOQ,2636
12/9/13 23:57,MOTVAN,3181
4/4/16 14:31,TVGAEO,151
8/22/16 22:58,CXY554,3061
10/21/15 14:22,4YEH04,890
1/21/16 7:37,HEXXCK,303
12/30/16 20:50,Y59GNL,268
12/30/16 8:23,S1LZNC,3190
3/29/16 14:08,TI1ZOJ,1239
8/15/14 17:25,JFJFGZ,2246
8/24/15 2:17,OXIJAT,1405
1/12/17 13:34,FE91LN,3814
3/9/16 16:41,EJ2PRK,879
5/15/16 19:58,UYDA8D,2188
2/9/15 21:41,VR88YD,2259
1/31/17 3:02,705605,168
7/29/16 21:41,UROFMZ,1260
6/28/16 15:11,U6S82Y,878
3/27/16 23:38,5IHLGC,4677
11/26/15 7:39,CPIAHO,4723
12/23/16 18:16,HLWXVF,2962
10/17/16 20:10,9XR7SO,4822
3/30/16 2:34,HLE0F9,3598
1/15/17 1:51,GCP82I,17
9/4/16 16:18,6R883F,4565
10/29/16 0:31,6H7SPL,4526
6/18/16 20:23,3DNOOD,1589
6/15/15 10:03,HLWXVF,4520
12/28/16 5:33,ZGJ4CZ,1013
9/2/16 3:21,6HBW2A,2366
9/22/16 6:28,VR88YD,4
6/22/16 7:56,88UQUQ,4112
6/14/16 19:49,S1LZNC,988
8/14/15 2:50,Y59GNL,1521
7/7/16 3:03,EJ2PRK,2691
10/17/16 14:40,9VTGJV,3234
7/18/16 10:34,DMWLE1,2000
11/19/14 15:37,0837KH,1554
10/13/14 20:36,0837KH,4203
4/28/16 12:47,HLE0F9,2959
1/26/15 17:02,WL07ZB,3656
7/3/16 1:38,7377FX,27
8/5/14 22:16,VR88YD,2899
6/4/15 13:10,TVGAEO,756
4/24/15 23:56,0837KH,3257
10/7/16 2:15,LASSQ7,929
12/25/16 3:02,ZBW0OM,4279
8/30/15 11:52,1BRIGC,1025
4/4/15 11:00,FE91LN,532
7/17/16 2:03,0837KH,1768
10/2/16 11:56,5MNE1Q,2847
1/24/17 9:48,FE91LN,3005
10/28/16 22:40,INNIQD,2638
2/25/17 11:33,Y59GNL,3065
8/18/16 11:28,BW2R0T,2203
2/18/17 4:16,BW2R0T,4209
5/5/16 20:23,YUHQJ6,4754
8/30/16 10:11,OXIJAT,1046
11/4/16 21:58,EJ2PRK,1317
12/31/15 23:39,705605,4897
3/20/16 11:21,ZBW0OM,201
3/2/16 7:48,C4KVI2,551
2/17/16 9:06,1UV5W9,3132
2/13/17 3:08,HEXXCK,4914
12/20/16 13:29,INNIQD,4183
